dataset,partition_type,partition_bin,instance_count,ranking_safe_instance_count,ranking_safe_pct_has_safe,ranking_safe_pct_no_safe,ranking_safe_unconditional_pct_w_0.05,ranking_safe_pct_w_0.05,ranking_safe_conditional_pct_w_0.05,ranking_safe_unconditional_pct_w_0.1,ranking_safe_pct_w_0.1,ranking_safe_conditional_pct_w_0.1,ranking_safe_unconditional_pct_w_0.3,ranking_safe_pct_w_0.3,ranking_safe_conditional_pct_w_0.3,ranking_safe_unconditional_pct_w_0.5,ranking_safe_pct_w_0.5,ranking_safe_conditional_pct_w_0.5,ranking_safe_unconditional_pct_w_1.0,ranking_safe_pct_w_1.0,ranking_safe_conditional_pct_w_1.0,recall_safe_instance_count,recall_safe_pct_has_safe,recall_safe_pct_no_safe,recall_safe_unconditional_pct_w_0.05,recall_safe_pct_w_0.05,recall_safe_conditional_pct_w_0.05,recall_safe_unconditional_pct_w_0.1,recall_safe_pct_w_0.1,recall_safe_conditional_pct_w_0.1,recall_safe_unconditional_pct_w_0.3,recall_safe_pct_w_0.3,recall_safe_conditional_pct_w_0.3,recall_safe_unconditional_pct_w_0.5,recall_safe_pct_w_0.5,recall_safe_conditional_pct_w_0.5,recall_safe_unconditional_pct_w_1.0,recall_safe_pct_w_1.0,recall_safe_conditional_pct_w_1.0
scidocs,idf_decile,D1,4243,689,16.238510487862364,83.76148951213764,0.047136460051850106,0.047136460051850106,0.29027576197387517,0.6599104407259014,0.6599104407259014,4.063860667634253,1.8383219420221542,1.8383219420221542,11.320754716981133,2.5218006127739807,2.5218006127739807,15.529753265602322,11.171341032288474,11.171341032288474,68.79535558780842,660,15.555031817110535,84.44496818288947,1.8383219420221542,1.8383219420221542,11.818181818181818,1.0841385811925524,1.0841385811925524,6.969696969696971,2.7810511430591562,2.7810511430591562,17.87878787878788,3.3702568937072823,3.3702568937072823,21.666666666666668,6.48126325712939,6.48126325712939,41.66666666666667
scidocs,idf_decile,D10,306,86,28.104575163398692,71.89542483660131,0.0,0.0,0.0,0.0,0.0,0.0,2.6143790849673203,2.6143790849673203,9.30232558139535,4.248366013071895,4.248366013071895,15.11627906976744,21.241830065359476,21.241830065359476,75.5813953488372,177,57.84313725490197,42.15686274509804,5.88235294117647,5.88235294117647,10.16949152542373,8.169934640522875,8.169934640522875,14.124293785310735,9.15032679738562,9.15032679738562,15.819209039548024,13.071895424836603,13.071895424836603,22.598870056497177,21.568627450980394,21.568627450980394,37.28813559322034
scidocs,idf_decile,D2,1818,302,16.611661166116612,83.3883388338834,0.16501650165016502,0.16501650165016502,0.9933774834437087,0.22002200220022,0.22002200220022,1.3245033112582782,1.65016501650165,1.65016501650165,9.933774834437086,2.5302530253025304,2.5302530253025304,15.2317880794702,12.046204620462046,12.046204620462046,72.51655629139073,376,20.68206820682068,79.31793179317933,2.6402640264026402,2.6402640264026402,12.76595744680851,1.0451045104510452,1.0451045104510452,5.053191489361701,4.07040704070407,4.07040704070407,19.680851063829788,4.180418041804181,4.180418041804181,20.212765957446805,8.745874587458747,8.745874587458747,42.28723404255319
scidocs,idf_decile,D3,1203,232,19.285120532003326,80.71487946799667,0.0,0.0,0.0,0.0831255195344971,0.0831255195344971,0.43103448275862066,1.99501246882793,1.99501246882793,10.344827586206897,2.9925187032418954,2.9925187032418954,15.517241379310345,14.214463840399002,14.214463840399002,73.70689655172413,334,27.763923524522028,72.23607647547797,4.405652535328346,4.405652535328346,15.868263473053892,1.2468827930174564,1.2468827930174564,4.491017964071856,6.317539484621778,6.317539484621778,22.75449101796407,5.901911886949293,5.901911886949293,21.25748502994012,9.891936824605153,9.891936824605153,35.62874251497006
scidocs,idf_decile,D4,796,166,20.85427135678392,79.14572864321609,0.25125628140703515,0.25125628140703515,1.2048192771084338,0.0,0.0,0.0,1.0050251256281406,1.0050251256281406,4.819277108433735,3.6432160804020097,3.6432160804020097,17.46987951807229,15.954773869346733,15.954773869346733,76.50602409638554,237,29.773869346733665,70.22613065326632,3.8944723618090453,3.8944723618090453,13.080168776371309,1.1306532663316584,1.1306532663316584,3.79746835443038,7.160804020100503,7.160804020100503,24.050632911392405,5.402010050251256,5.402010050251256,18.143459915611814,12.185929648241206,12.185929648241206,40.92827004219409
scidocs,idf_decile,D5,572,127,22.202797202797203,77.7972027972028,0.17482517482517482,0.17482517482517482,0.7874015748031495,0.17482517482517482,0.17482517482517482,0.7874015748031495,2.972027972027972,2.972027972027972,13.385826771653544,2.972027972027972,2.972027972027972,13.385826771653544,15.909090909090908,15.909090909090908,71.65354330708661,176,30.76923076923077,69.23076923076923,4.72027972027972,4.72027972027972,15.340909090909092,0.6993006993006993,0.6993006993006993,2.272727272727273,5.594405594405594,5.594405594405594,18.181818181818183,4.72027972027972,4.72027972027972,15.340909090909092,15.034965034965033,15.034965034965033,48.86363636363637
scidocs,idf_decile,D6,481,120,24.94802494802495,75.05197505197505,0.0,0.0,0.0,0.0,0.0,0.0,3.9501039501039505,3.9501039501039505,15.833333333333332,3.118503118503119,3.118503118503119,12.5,17.87941787941788,17.87941787941788,71.66666666666667,146,30.353430353430355,69.64656964656965,2.9106029106029108,2.9106029106029108,9.58904109589041,1.6632016632016633,1.6632016632016633,5.47945205479452,6.860706860706861,6.860706860706861,22.602739726027394,4.158004158004158,4.158004158004158,13.698630136986301,14.760914760914762,14.760914760914762,48.63013698630137
scidocs,idf_decile,D7,438,120,27.397260273972602,72.6027397260274,0.0,0.0,0.0,0.228310502283105,0.228310502283105,0.8333333333333334,3.4246575342465753,3.4246575342465753,12.5,1.36986301369863,1.36986301369863,5.0,22.37442922374429,22.37442922374429,81.66666666666667,171,39.04109589041096,60.95890410958904,5.0228310502283104,5.0228310502283104,12.865497076023392,1.141552511415525,1.141552511415525,2.923976608187134,11.643835616438356,11.643835616438356,29.82456140350877,5.707762557077626,5.707762557077626,14.619883040935672,15.52511415525114,15.52511415525114,39.76608187134503
scidocs,idf_decile,D8,384,115,29.947916666666668,70.05208333333334,0.0,0.0,0.0,0.26041666666666663,0.26041666666666663,0.8695652173913043,3.3854166666666665,3.3854166666666665,11.304347826086957,2.864583333333333,2.864583333333333,9.565217391304348,23.4375,23.4375,78.26086956521739,160,41.66666666666667,58.333333333333336,3.6458333333333335,3.6458333333333335,8.75,1.8229166666666667,1.8229166666666667,4.375,9.895833333333332,9.895833333333332,23.75,11.71875,11.71875,28.125,14.583333333333334,14.583333333333334,35.0
scidocs,idf_decile,D9,365,121,33.15068493150685,66.84931506849315,0.0,0.0,0.0,0.273972602739726,0.273972602739726,0.8264462809917356,3.5616438356164384,3.5616438356164384,10.743801652892563,4.10958904109589,4.10958904109589,12.396694214876034,25.205479452054796,25.205479452054796,76.03305785123968,146,40.0,60.0,4.657534246575342,4.657534246575342,11.643835616438356,3.287671232876712,3.287671232876712,8.21917808219178,7.671232876712329,7.671232876712329,19.17808219178082,8.493150684931507,8.493150684931507,21.232876712328768,15.890410958904111,15.890410958904111,39.726027397260275
