dataset,partition_type,partition_bin,instance_count,ranking_safe_instance_count,ranking_safe_pct_has_safe,ranking_safe_pct_no_safe,ranking_safe_unconditional_pct_w_0.05,ranking_safe_pct_w_0.05,ranking_safe_conditional_pct_w_0.05,ranking_safe_unconditional_pct_w_0.1,ranking_safe_pct_w_0.1,ranking_safe_conditional_pct_w_0.1,ranking_safe_unconditional_pct_w_0.3,ranking_safe_pct_w_0.3,ranking_safe_conditional_pct_w_0.3,ranking_safe_unconditional_pct_w_0.5,ranking_safe_pct_w_0.5,ranking_safe_conditional_pct_w_0.5,ranking_safe_unconditional_pct_w_1.0,ranking_safe_pct_w_1.0,ranking_safe_conditional_pct_w_1.0,recall_safe_instance_count,recall_safe_pct_has_safe,recall_safe_pct_no_safe,recall_safe_unconditional_pct_w_0.05,recall_safe_pct_w_0.05,recall_safe_conditional_pct_w_0.05,recall_safe_unconditional_pct_w_0.1,recall_safe_pct_w_0.1,recall_safe_conditional_pct_w_0.1,recall_safe_unconditional_pct_w_0.3,recall_safe_pct_w_0.3,recall_safe_conditional_pct_w_0.3,recall_safe_unconditional_pct_w_0.5,recall_safe_pct_w_0.5,recall_safe_conditional_pct_w_0.5,recall_safe_unconditional_pct_w_1.0,recall_safe_pct_w_1.0,recall_safe_conditional_pct_w_1.0
fiqa,idf_decile,D8,52,28,53.84615384615385,46.15384615384615,0.0,0.0,0.0,0.0,0.0,0.0,13.461538461538462,13.461538461538462,25.0,5.769230769230769,5.769230769230769,10.714285714285714,34.61538461538461,34.61538461538461,64.28571428571429,2,3.8461538461538463,96.15384615384616,0.0,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,1.9230769230769231,50.0,0.0,0.0,0.0,1.9230769230769231,1.9230769230769231,50.0
fiqa,idf_decile,D9,51,18,35.294117647058826,64.70588235294117,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294117647,5.88235294117647,16.666666666666664,11.76470588235294,11.76470588235294,33.33333333333333,17.647058823529413,17.647058823529413,50.0,2,3.9215686274509802,96.07843137254902,0.0,0.0,0.0,0.0,0.0,0.0,3.9215686274509802,3.9215686274509802,100.0,0.0,0.0,0.0,0.0,0.0,0.0
scidocs,df_band,DF=2-5,29,13,44.827586206896555,55.172413793103445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137931034483,17.24137931034483,38.46153846153847,27.586206896551722,27.586206896551722,61.53846153846154,14,48.275862068965516,51.724137931034484,24.137931034482758,24.137931034482758,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6.896551724137931,6.896551724137931,14.285714285714285,17.24137931034483,17.24137931034483,35.714285714285715
scidocs,df_band,DF=6-20,62,20,32.25806451612903,67.74193548387096,0.0,0.0,0.0,0.0,0.0,0.0,3.225806451612903,3.225806451612903,10.0,3.225806451612903,3.225806451612903,10.0,25.806451612903224,25.806451612903224,80.0,29,46.774193548387096,53.2258064516129,29.03225806451613,29.03225806451613,62.06896551724138,0.0,0.0,0.0,3.225806451612903,3.225806451612903,6.896551724137931,4.838709677419355,4.838709677419355,10.344827586206897,9.67741935483871,9.67741935483871,20.689655172413794
scidocs,df_band,DF>20_rel<0.1%,8,1,12.5,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,100.0,5,62.5,37.5,12.5,12.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,37.5,60.0,12.5,12.5,20.0
scidocs,df_band,DF>20_rel>1%,816,176,21.568627450980394,78.43137254901961,0.0,0.0,0.0,0.0,0.0,0.0,0.49019607843137253,0.49019607843137253,2.272727272727273,3.308823529411765,3.308823529411765,15.340909090909092,17.769607843137255,17.769607843137255,82.38636363636364,204,25.0,75.0,14.82843137254902,14.82843137254902,59.31372549019608,1.3480392156862746,1.3480392156862746,5.392156862745098,2.8186274509803924,2.8186274509803924,11.27450980392157,0.3676470588235294,0.3676470588235294,1.4705882352941175,5.637254901960785,5.637254901960785,22.54901960784314
scidocs,df_band,DF>20_rel_0.1-1%,297,71,23.905723905723907,76.0942760942761,0.0,0.0,0.0,0.0,0.0,0.0,1.3468013468013467,1.3468013468013467,5.633802816901409,1.3468013468013467,1.3468013468013467,5.633802816901409,21.21212121212121,21.21212121212121,88.73239436619718,112,37.71043771043771,62.2895622895623,17.845117845117844,17.845117845117844,47.32142857142857,2.0202020202020203,2.0202020202020203,5.357142857142857,1.0101010101010102,1.0101010101010102,2.6785714285714284,3.7037037037037033,3.7037037037037033,9.821428571428571,13.131313131313133,13.131313131313133,34.82142857142857
scidocs,idf_decile,D1,183,41,22.404371584699454,77.59562841530054,0.0,0.0,0.0,0.0,0.0,0.0,1.092896174863388,1.092896174863388,4.878048780487805,3.278688524590164,3.278688524590164,14.634146341463413,18.0327868852459,18.0327868852459,80.48780487804879,36,19.672131147540984,80.32786885245902,13.114754098360656,13.114754098360656,66.66666666666666,0.0,0.0,0.0,2.73224043715847,2.73224043715847,13.88888888888889,1.092896174863388,1.092896174863388,5.555555555555555,2.73224043715847,2.73224043715847,13.88888888888889
scidocs,idf_decile,D10,93,33,35.483870967741936,64.51612903225806,0.0,0.0,0.0,0.0,0.0,0.0,2.1505376344086025,2.1505376344086025,6.0606060606060606,7.526881720430108,7.526881720430108,21.21212121212121,25.806451612903224,25.806451612903224,72.72727272727273,44,47.31182795698925,52.68817204301075,26.881720430107524,26.881720430107524,56.81818181818182,0.0,0.0,0.0,2.1505376344086025,2.1505376344086025,4.545454545454546,6.451612903225806,6.451612903225806,13.636363636363635,11.827956989247312,11.827956989247312,25.0
scidocs,idf_decile,D2,155,38,24.516129032258064,75.48387096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.6451612903225806,0.6451612903225806,2.631578947368421,7.096774193548387,7.096774193548387,28.947368421052634,16.7741935483871,16.7741935483871,68.42105263157895,26,16.7741935483871,83.22580645161291,10.967741935483872,10.967741935483872,65.38461538461539,0.0,0.0,0.0,1.935483870967742,1.935483870967742,11.538461538461538,0.0,0.0,0.0,3.870967741935484,3.870967741935484,23.076923076923077
