dataset,policy,capacity_type,requested_capacity,effective_capacity_terms,actual_pct_eligible_vocab,oracle_ndcg10,delta_ndcg10,oracle_r1000,delta_r1000,pct_retained_vs_eligible,recall_safe_query_rate,ranking_safe_query_rate
bright_stackoverflow,specificity,fixed,2500,2500,8.811193740527967,0.2327478467155601,0.07108040316325825,0.95,0.11666666666666667,88.94558175898624,0.0,0.0
bright_stackoverflow,specificity,fixed,5000,5000,17.622387481055934,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,specificity,fixed,10000,10000,35.24477496211187,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,specificity,fixed,15000,15000,52.8671624431678,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,specificity,fixed,20000,20000,70.48954992422374,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,specificity,percentage,0.02,567,2.0,0.16166744355230184,0.0,0.95,0.11666666666666667,0.0,0.0,0.0
bright_stackoverflow,specificity,percentage,0.05,1418,5.0,0.2303551589721542,0.06868771541985234,0.95,0.11666666666666667,85.9515215984659,0.0,0.0
bright_stackoverflow,specificity,percentage,0.1,2837,10.0,0.2327478467155601,0.07108040316325825,0.95,0.11666666666666667,88.94558175898624,0.0,0.0
bright_stackoverflow,specificity,percentage,0.15,4255,15.0,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,specificity,percentage,0.2,5674,20.0,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,specificity,adaptive_rule_15pct,adaptive_15pct_2.5k_10k,4255,14.9966517463786,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,hybrid,fixed,1000,1000,3.524477496211187,0.20254392306999908,0.04087647951769722,0.95,0.11666666666666667,51.15027615431723,0.0,0.0
bright_stackoverflow,hybrid,fixed,2500,2500,8.811193740527967,0.2327478467155601,0.07108040316325825,0.95,0.11666666666666667,88.94558175898624,0.0,0.0
bright_stackoverflow,hybrid,fixed,5000,5000,17.622387481055934,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,hybrid,fixed,10000,10000,35.24477496211187,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,hybrid,fixed,15000,15000,52.8671624431678,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,hybrid,fixed,20000,20000,70.48954992422374,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,hybrid,percentage,0.02,567,2.0,0.16166744355230184,0.0,0.95,0.11666666666666667,0.0,0.0,0.0
bright_stackoverflow,hybrid,percentage,0.05,1418,5.0,0.2303551589721542,0.06868771541985234,0.95,0.11666666666666667,85.9515215984659,0.0,0.0
bright_stackoverflow,hybrid,percentage,0.1,2837,10.0,0.2327478467155601,0.07108040316325825,0.95,0.11666666666666667,88.94558175898624,0.0,0.0
bright_stackoverflow,hybrid,percentage,0.15,4255,15.0,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,hybrid,percentage,0.2,5674,20.0,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,hybrid,adaptive_rule_15pct,adaptive_15pct_2.5k_10k,4255,14.9966517463786,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,stratified,fixed,1000,1000,3.524477496211187,0.19187136719786288,0.030203923645561043,0.95,0.11666666666666667,37.795305604669004,0.0,0.0
bright_stackoverflow,stratified,fixed,2500,2500,8.811193740527967,0.2327478467155601,0.07108040316325825,0.95,0.11666666666666667,88.94558175898624,0.0,0.0
bright_stackoverflow,stratified,fixed,5000,5000,17.622387481055934,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,stratified,fixed,10000,10000,35.24477496211187,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,stratified,fixed,15000,15000,52.8671624431678,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,stratified,fixed,20000,20000,70.48954992422374,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,stratified,percentage,0.02,567,2.0,0.19187136719786288,0.030203923645561043,0.95,0.11666666666666667,37.795305604669004,0.0,0.0
bright_stackoverflow,stratified,percentage,0.05,1418,5.0,0.19187136719786288,0.030203923645561043,0.95,0.11666666666666667,37.795305604669004,0.0,0.0
bright_stackoverflow,stratified,percentage,0.1,2837,10.0,0.2327478467155601,0.07108040316325825,0.95,0.11666666666666667,88.94558175898624,0.0,0.0
bright_stackoverflow,stratified,percentage,0.15,4255,15.0,0.2327478467155601,0.07108040316325825,0.95,0.11666666666666667,88.94558175898624,0.0,0.0
bright_stackoverflow,stratified,percentage,0.2,5674,20.0,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,stratified,adaptive_rule_15pct,adaptive_15pct_2.5k_10k,4255,14.9966517463786,0.2327478467155601,0.07108040316325825,0.95,0.11666666666666667,88.94558175898624,0.0,0.0
bright_stackoverflow,coverage,fixed,1000,1000,3.524477496211187,0.16166744355230184,0.0,0.9,0.06666666666666668,0.0,0.0,0.0
bright_stackoverflow,coverage,fixed,2500,2500,8.811193740527967,0.16166744355230184,0.0,0.95,0.11666666666666667,0.0,0.0,0.0
bright_stackoverflow,coverage,fixed,5000,5000,17.622387481055934,0.16166744355230184,0.0,0.95,0.11666666666666667,0.0,0.0,0.0
bright_stackoverflow,coverage,fixed,10000,10000,35.24477496211187,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,coverage,fixed,15000,15000,52.8671624431678,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,coverage,fixed,20000,20000,70.48954992422374,0.24158192806920922,0.07991448451690739,0.95,0.11666666666666667,100.0,0.0,0.0
bright_stackoverflow,coverage,percentage,0.02,567,2.0,0.16166744355230184,0.0,0.9,0.06666666666666668,0.0,0.0,0.0
bright_stackoverflow,coverage,percentage,0.05,1418,5.0,0.16166744355230184,0.0,0.95,0.11666666666666667,0.0,0.0,0.0
bright_stackoverflow,coverage,percentage,0.1,2837,10.0,0.16166744355230184,0.0,0.95,0.11666666666666667,0.0,0.0,0.0
bright_stackoverflow,coverage,percentage,0.15,4255,15.0,0.16166744355230184,0.0,0.95,0.11666666666666667,0.0,0.0,0.0
bright_stackoverflow,coverage,percentage,0.2,5674,20.0,0.16166744355230184,0.0,0.95,0.11666666666666667,0.0,0.0,0.0
bright_stackoverflow,coverage,adaptive_rule_15pct,adaptive_15pct_2.5k_10k,4255,14.9966517463786,0.16166744355230184,0.0,0.95,0.11666666666666667,0.0,0.0,0.0
