dataset,policy,capacity_type,requested_capacity,effective_capacity_terms,actual_pct_eligible_vocab,oracle_ndcg10,delta_ndcg10,oracle_r1000,delta_r1000,pct_retained_vs_eligible,recall_safe_query_rate,ranking_safe_query_rate
arguana,salience,percentage,0.15,1476,15.0,0.4167090514480337,0.07290712514143932,1.0,0.0,75.55885382885265,0.0,0.08
arguana,salience,percentage,0.2,1968,20.0,0.41694835483495557,0.07314642852836119,1.0,0.0,75.8068609968503,0.0,0.1
arguana,salience,adaptive_rule_15pct,adaptive_15pct_2.5k_10k,2500,25.40392236561325,0.4209534187449169,0.07715149243832249,1.0,0.0,79.95759438485459,0.0,0.1
arguana,specificity,fixed,1000,1000,10.1615689462453,0.3997366566158128,0.055934730309218354,1.0,0.0,57.96915052117891,0.0,0.08
arguana,specificity,fixed,2500,2500,25.40392236561325,0.4209534187449169,0.07715149243832249,1.0,0.0,79.95759438485459,0.0,0.1
arguana,specificity,fixed,5000,5000,50.8078447312265,0.4309758749350089,0.08717394862841452,1.0,0.0,90.34458057864722,0.0,0.12
arguana,specificity,fixed,10000,10000,101.615689462453,0.44029243859861544,0.0964905122920211,1.0,0.0,100.0,0.0,0.12
arguana,specificity,fixed,15000,15000,152.4235341936795,0.44029243859861544,0.0964905122920211,1.0,0.0,100.0,0.0,0.12
arguana,specificity,fixed,20000,20000,203.231378924906,0.44029243859861544,0.0964905122920211,1.0,0.0,100.0,0.0,0.12
arguana,specificity,percentage,0.02,196,2.0,0.34380192630659434,0.0,1.0,0.0,0.0,0.0,0.0
arguana,specificity,percentage,0.05,492,5.0,0.365894287671612,0.022092361365017608,1.0,0.0,22.895889803296697,0.0,0.06
arguana,specificity,percentage,0.1,984,10.0,0.3993792874848607,0.05557736117826627,1.0,0.0,57.59878340169411,0.0,0.08
arguana,specificity,percentage,0.15,1476,15.0,0.41721645157409315,0.07341452526749878,1.0,0.0,76.08470876941287,0.0,0.08
arguana,specificity,percentage,0.2,1968,20.0,0.4194551362020775,0.07565320989548319,1.0,0.0,78.40481732185707,0.0,0.08
arguana,specificity,adaptive_rule_15pct,adaptive_15pct_2.5k_10k,2500,25.40392236561325,0.4209534187449169,0.07715149243832249,1.0,0.0,79.95759438485459,0.0,0.1
arguana,hybrid,fixed,1000,1000,10.1615689462453,0.3926125128736523,0.04881058656705792,1.0,0.0,50.58589223709005,0.0,0.08
arguana,hybrid,fixed,2500,2500,25.40392236561325,0.4209534187449169,0.07715149243832249,1.0,0.0,79.95759438485459,0.0,0.1
arguana,hybrid,fixed,5000,5000,50.8078447312265,0.4309758749350089,0.08717394862841452,1.0,0.0,90.34458057864722,0.0,0.12
arguana,hybrid,fixed,10000,10000,101.615689462453,0.44029243859861544,0.0964905122920211,1.0,0.0,100.0,0.0,0.12
arguana,hybrid,fixed,15000,15000,152.4235341936795,0.44029243859861544,0.0964905122920211,1.0,0.0,100.0,0.0,0.12
arguana,hybrid,fixed,20000,20000,203.231378924906,0.44029243859861544,0.0964905122920211,1.0,0.0,100.0,0.0,0.12
arguana,hybrid,percentage,0.02,196,2.0,0.34380192630659434,0.0,1.0,0.0,0.0,0.0,0.0
arguana,hybrid,percentage,0.05,492,5.0,0.3592365161284772,0.015434589821882824,1.0,0.0,15.995966292697492,0.0,0.04
arguana,hybrid,percentage,0.1,984,10.0,0.3922551437427002,0.04845321743610583,1.0,0.0,50.21552511760524,0.0,0.08
arguana,hybrid,percentage,0.15,1476,15.0,0.4167589744985994,0.072957048192005,1.0,0.0,75.61059264687715,0.0,0.08
arguana,hybrid,percentage,0.2,1968,20.0,0.4194551362020775,0.07565320989548319,1.0,0.0,78.40481732185707,0.0,0.08
arguana,hybrid,adaptive_rule_15pct,adaptive_15pct_2.5k_10k,2500,25.40392236561325,0.4209534187449169,0.07715149243832249,1.0,0.0,79.95759438485459,0.0,0.1
arguana,stratified,fixed,1000,1000,10.1615689462453,0.41244725516671465,0.06864532886012023,1.0,0.0,71.14205037317082,0.0,0.08
arguana,stratified,fixed,2500,2500,25.40392236561325,0.4225509334514343,0.07874900714483993,1.0,0.0,81.61321281672971,0.0,0.1
arguana,stratified,fixed,5000,5000,50.8078447312265,0.4309758749350089,0.08717394862841452,1.0,0.0,90.34458057864722,0.0,0.12
arguana,stratified,fixed,10000,10000,101.615689462453,0.44029243859861544,0.0964905122920211,1.0,0.0,100.0,0.0,0.12
arguana,stratified,fixed,15000,15000,152.4235341936795,0.44029243859861544,0.0964905122920211,1.0,0.0,100.0,0.0,0.12
arguana,stratified,fixed,20000,20000,203.231378924906,0.44029243859861544,0.0964905122920211,1.0,0.0,100.0,0.0,0.12
arguana,stratified,percentage,0.02,196,2.0,0.3817638983788965,0.03796197207230216,1.0,0.0,39.34269926706698,0.0,0.08
arguana,stratified,percentage,0.05,492,5.0,0.39604955544622383,0.052247629139629444,1.0,0.0,54.14794459947111,0.0,0.08
arguana,stratified,percentage,0.1,984,10.0,0.41244725516671465,0.06864532886012023,1.0,0.0,71.14205037317082,0.0,0.08
arguana,stratified,percentage,0.15,1476,15.0,0.4191139218333813,0.0753119955267869,1.0,0.0,78.05119253472398,0.0,0.1
arguana,stratified,percentage,0.2,1968,20.0,0.42027909447259326,0.07647716816599887,1.0,0.0,79.25874404578411,0.0,0.1
