stage,config_id,dataset,category,model_family,display_name,params,num_queries,strict_10,strict_20,strict_30,strict_50,complete_10,complete_20,complete_30,complete_50,doc_rec_10,doc_rec_20,doc_rec_30,doc_rec_50,prec_10,prec_20,prec_30,prec_50,mrr_10,latency_p50_ms,latency_mean_ms,latency_p95_ms,tti_s,vram_gb,avg_anchors,avg_synonyms,starved_aspects_mean
stage1,pool__idf__N_1000,enterpriserag_doc_level,Edge-RAG,v7,Pool idf (N=1000),"strategy=idf, N=1000, size_opt=1000",500,93.83,97.23,97.66,98.94,89.36,94.26,95.53,97.23,92.05,96.08,96.82,98.32,13.7,7.24,4.92,3.0,0.8697,40.85,42.95,56.6,3.87,0.659,21.91,11307.96,0.0
stage1,pool__idf__N_1500,enterpriserag_doc_level,Edge-RAG,v7,Pool idf (N=1500),"strategy=idf, N=1500, size_opt=1500",500,93.83,97.23,97.66,98.94,89.36,94.26,95.53,97.23,92.05,96.08,96.82,98.32,13.7,7.24,4.92,3.0,0.8695,53.86,55.95,78.03,0.539,0.94,21.91,17110.54,0.0
stage1,pool__idf__N_2000,enterpriserag_doc_level,Edge-RAG,v7,Pool idf (N=2000),"strategy=idf, N=2000, size_opt=2000",500,93.83,97.02,97.66,98.94,89.36,94.04,95.53,97.23,92.05,95.89,96.82,98.32,13.7,7.24,4.92,3.0,0.87,66.99,69.47,99.02,0.636,1.222,21.91,23002.15,0.0
stage1,pool__idf__N_2500,enterpriserag_doc_level,Edge-RAG,v7,Pool idf (N=2500),"strategy=idf, N=2500, size_opt=2500",500,93.83,97.02,97.66,98.94,89.36,94.04,95.53,97.23,92.05,95.89,96.82,98.32,13.7,7.24,4.92,3.0,0.8702,80.53,84.01,122.22,0.797,1.503,21.91,29055.13,0.0
stage1,pool__idf__N_5pct_1897,enterpriserag_doc_level,Edge-RAG,v7,Pool idf (N=5pct_1897),"strategy=idf, N=1897, size_opt=5%",500,93.83,97.02,97.66,98.94,89.36,94.04,95.53,97.23,92.05,95.89,96.82,98.32,13.7,7.24,4.92,3.0,0.87,64.46,66.48,93.62,0.629,1.503,21.91,21764.5,0.0
stage1,pool__idf__N_10pct_3794,enterpriserag_doc_level,Edge-RAG,v7,Pool idf (N=10pct_3794),"strategy=idf, N=3794, size_opt=10%",500,93.83,97.02,97.66,98.94,89.36,94.04,95.53,97.23,92.05,95.89,96.82,98.32,13.7,7.24,4.92,3.0,0.8701,114.78,119.64,173.14,1.182,2.233,21.91,44053.19,0.0
stage1,pool__salience__N_1000,enterpriserag_doc_level,Edge-RAG,v7,Pool salience (N=1000),"strategy=salience, N=1000, size_opt=1000",500,93.62,96.6,97.45,98.72,89.15,93.4,95.32,97.02,91.8,95.31,96.59,98.11,13.66,7.19,4.91,3.0,0.8645,49.46,50.74,70.58,0.057,2.233,21.91,15654.61,0.0
stage1,pool__salience__N_1500,enterpriserag_doc_level,Edge-RAG,v7,Pool salience (N=1500),"strategy=salience, N=1500, size_opt=1500",500,93.62,96.6,97.45,98.72,89.15,93.4,95.32,97.02,91.83,95.31,96.56,98.11,13.68,7.19,4.9,3.0,0.865,66.29,68.22,96.49,0.088,2.233,21.91,23482.82,0.0
stage1,pool__salience__N_2000,enterpriserag_doc_level,Edge-RAG,v7,Pool salience (N=2000),"strategy=salience, N=2000, size_opt=2000",500,93.62,96.6,97.45,98.72,89.15,93.4,95.32,97.02,91.77,95.31,96.56,98.11,13.64,7.19,4.9,3.0,0.8648,81.71,85.02,123.29,0.129,2.233,21.91,31229.96,0.0
stage1,pool__salience__N_2500,enterpriserag_doc_level,Edge-RAG,v7,Pool salience (N=2500),"strategy=salience, N=2500, size_opt=2500",500,93.62,96.6,97.45,98.72,89.15,93.4,95.32,97.02,91.83,95.31,96.59,98.11,13.68,7.19,4.91,3.0,0.8638,98.58,102.99,150.68,0.203,2.233,21.91,39070.81,0.0
stage1,pool__salience__N_5pct_1897,enterpriserag_doc_level,Edge-RAG,v7,Pool salience (N=5pct_1897),"strategy=salience, N=1897, size_opt=5%",500,93.62,96.6,97.45,98.72,89.15,93.4,95.32,97.02,91.77,95.31,96.56,98.11,13.64,7.19,4.9,3.0,0.8648,78.37,81.46,118.29,0.165,2.233,21.91,29617.92,0.0
stage1,pool__salience__N_10pct_3794,enterpriserag_doc_level,Edge-RAG,v7,Pool salience (N=10pct_3794),"strategy=salience, N=3794, size_opt=10%",500,93.62,96.6,97.45,98.72,89.15,93.4,95.32,97.02,91.81,95.31,96.56,98.11,13.66,7.19,4.9,3.0,0.8638,142.51,148.84,220.96,0.348,2.233,21.91,58837.61,0.0
stage1,pool__coverage__N_1000,enterpriserag_doc_level,Edge-RAG,v7,Pool coverage (N=1000),"strategy=coverage, N=1000, size_opt=1000",500,94.26,97.66,98.3,98.3,89.15,94.68,95.96,96.6,92.26,96.35,97.23,97.63,13.6,7.24,4.91,2.99,0.8287,34.08,34.8,44.67,4.754,2.233,21.91,6847.37,0.0
stage1,pool__coverage__N_1500,enterpriserag_doc_level,Edge-RAG,v7,Pool coverage (N=1500),"strategy=coverage, N=1500, size_opt=1500",500,94.47,97.45,98.3,98.3,89.36,94.47,95.96,96.6,92.47,96.14,97.23,97.61,13.62,7.23,4.91,2.98,0.8293,44.87,45.89,60.85,4.613,2.233,21.91,11545.49,0.0
stage1,pool__coverage__N_2000,enterpriserag_doc_level,Edge-RAG,v7,Pool coverage (N=2000),"strategy=coverage, N=2000, size_opt=2000",500,94.47,97.45,98.3,98.3,89.36,94.47,95.96,96.6,92.47,96.14,97.23,97.61,13.62,7.23,4.91,2.98,0.8302,55.7,57.83,79.03,4.698,2.233,21.91,16471.73,0.0
stage1,pool__coverage__N_2500,enterpriserag_doc_level,Edge-RAG,v7,Pool coverage (N=2500),"strategy=coverage, N=2500, size_opt=2500",500,94.47,97.45,98.3,98.3,89.36,94.47,95.96,96.6,92.47,96.14,97.23,97.61,13.62,7.23,4.91,2.98,0.8304,68.46,70.83,98.67,4.852,2.233,21.91,21740.78,0.0
stage1,pool__coverage__N_5pct_1897,enterpriserag_doc_level,Edge-RAG,v7,Pool coverage (N=5pct_1897),"strategy=coverage, N=1897, size_opt=5%",500,94.47,97.66,98.3,98.3,89.36,94.68,95.96,96.6,92.47,96.35,97.23,97.61,13.62,7.24,4.91,2.98,0.8303,53.66,55.35,75.11,4.685,2.233,21.91,15415.81,0.0
stage1,pool__coverage__N_10pct_3794,enterpriserag_doc_level,Edge-RAG,v7,Pool coverage (N=10pct_3794),"strategy=coverage, N=3794, size_opt=10%",500,94.26,97.45,98.3,98.3,89.15,94.47,95.96,96.6,92.3,96.14,97.23,97.61,13.62,7.23,4.91,2.98,0.8306,102.15,106.45,154.87,5.251,2.233,21.91,36124.66,0.0
stage1,pool__idf__N_1000,liverag_doc_level,Edge-RAG,v7,Pool idf (N=1000),"strategy=idf, N=1000, size_opt=1000",895,97.65,98.21,98.55,98.88,96.87,97.77,98.21,98.55,97.26,97.99,98.38,98.72,11.21,5.65,3.78,2.28,0.9368,27.42,27.57,34.46,0.223,2.233,11.31,4106.73,0.0
stage1,pool__idf__N_1500,liverag_doc_level,Edge-RAG,v7,Pool idf (N=1500),"strategy=idf, N=1500, size_opt=1500",895,97.65,98.21,98.55,98.88,96.87,97.77,98.21,98.55,97.26,97.99,98.38,98.72,11.21,5.65,3.78,2.28,0.9368,33.52,33.72,44.02,0.331,2.233,11.31,6219.89,0.0
stage1,pool__idf__N_2000,liverag_doc_level,Edge-RAG,v7,Pool idf (N=2000),"strategy=idf, N=2000, size_opt=2000",895,97.65,98.1,98.55,98.88,96.87,97.65,98.21,98.55,97.26,97.88,98.38,98.72,11.21,5.64,3.78,2.28,0.9374,39.47,39.67,52.5,0.421,2.233,11.31,8223.38,0.0
stage1,pool__idf__N_2500,liverag_doc_level,Edge-RAG,v7,Pool idf (N=2500),"strategy=idf, N=2500, size_opt=2500",895,97.65,98.1,98.55,98.88,96.87,97.65,98.21,98.55,97.26,97.88,98.38,98.72,11.21,5.64,3.78,2.28,0.9374,45.6,45.83,61.89,0.503,2.233,11.31,10226.44,0.0
stage1,pool__idf__N_5pct_2188,liverag_doc_level,Edge-RAG,v7,Pool idf (N=5pct_2188),"strategy=idf, N=2188, size_opt=5%",895,97.65,98.1,98.55,98.88,96.87,97.65,98.21,98.55,97.26,97.88,98.38,98.72,11.21,5.64,3.78,2.28,0.9374,41.54,42.0,56.81,0.419,2.233,11.31,9028.93,0.0
stage1,pool__idf__N_10pct_4376,liverag_doc_level,Edge-RAG,v7,Pool idf (N=10pct_4376),"strategy=idf, N=4376, size_opt=10%",895,97.65,98.1,98.55,98.88,96.87,97.65,98.21,98.55,97.26,97.88,98.38,98.72,11.21,5.64,3.78,2.28,0.938,68.04,68.38,96.1,0.825,2.233,11.31,17692.37,0.0
stage1,pool__salience__N_1000,liverag_doc_level,Edge-RAG,v7,Pool salience (N=1000),"strategy=salience, N=1000, size_opt=1000",895,97.77,98.32,98.66,98.99,96.87,97.88,98.32,98.66,97.32,98.1,98.49,98.83,11.21,5.65,3.79,2.28,0.9392,35.5,36.13,48.42,0.054,2.233,11.31,8247.46,0.0
stage1,pool__salience__N_1500,liverag_doc_level,Edge-RAG,v7,Pool salience (N=1500),"strategy=salience, N=1500, size_opt=1500",895,97.77,98.32,98.66,98.99,96.87,97.88,98.1,98.66,97.32,98.1,98.38,98.83,11.21,5.65,3.78,2.28,0.9379,45.91,46.44,64.12,0.069,2.233,11.31,12285.99,0.0
stage1,pool__salience__N_2000,liverag_doc_level,Edge-RAG,v7,Pool salience (N=2000),"strategy=salience, N=2000, size_opt=2000",895,97.77,98.32,98.66,98.99,96.87,97.77,98.1,98.66,97.32,98.04,98.38,98.83,11.21,5.65,3.78,2.28,0.9382,56.43,57.06,80.83,0.095,2.233,11.31,16363.11,0.0
stage1,pool__salience__N_2500,liverag_doc_level,Edge-RAG,v7,Pool salience (N=2500),"strategy=salience, N=2500, size_opt=2500",895,97.77,98.32,98.66,98.99,96.87,97.77,98.21,98.66,97.32,98.04,98.44,98.83,11.21,5.65,3.78,2.28,0.9376,67.11,68.32,97.62,0.266,2.233,11.31,20375.7,0.0
stage1,pool__salience__N_5pct_2188,liverag_doc_level,Edge-RAG,v7,Pool salience (N=5pct_2188),"strategy=salience, N=2188, size_opt=5%",895,97.77,98.32,98.66,98.99,96.87,97.88,98.21,98.66,97.32,98.1,98.44,98.83,11.21,5.65,3.78,2.28,0.9375,60.86,61.61,87.37,0.108,2.233,11.31,17897.29,0.0
stage1,pool__salience__N_10pct_4376,liverag_doc_level,Edge-RAG,v7,Pool salience (N=10pct_4376),"strategy=salience, N=4376, size_opt=10%",895,97.77,98.21,98.66,98.99,96.87,97.65,98.32,98.66,97.32,97.93,98.49,98.83,11.21,5.64,3.79,2.28,0.9377,107.05,108.32,157.65,0.266,2.233,11.31,34873.26,0.0
stage1,pool__coverage__N_1000,liverag_doc_level,Edge-RAG,v7,Pool coverage (N=1000),"strategy=coverage, N=1000, size_opt=1000",895,97.88,98.32,98.66,98.88,96.98,97.88,98.32,98.66,97.43,98.1,98.49,98.77,11.22,5.65,3.79,2.28,0.9291,21.81,21.73,25.85,3.831,2.233,11.31,1499.63,0.0
stage1,pool__coverage__N_1500,liverag_doc_level,Edge-RAG,v7,Pool coverage (N=1500),"strategy=coverage, N=1500, size_opt=1500",895,97.88,98.32,98.66,98.88,97.09,97.99,98.32,98.66,97.49,98.16,98.49,98.77,11.23,5.66,3.79,2.28,0.9302,25.75,25.74,31.45,3.976,2.233,11.31,2657.09,0.0
stage1,pool__coverage__N_2000,liverag_doc_level,Edge-RAG,v7,Pool coverage (N=2000),"strategy=coverage, N=2000, size_opt=2000",895,97.88,98.32,98.77,98.88,96.98,97.99,98.44,98.66,97.43,98.16,98.6,98.77,11.22,5.66,3.79,2.28,0.9298,29.7,29.76,37.27,4.118,2.233,11.31,3874.53,0.0
stage1,pool__coverage__N_2500,liverag_doc_level,Edge-RAG,v7,Pool coverage (N=2500),"strategy=coverage, N=2500, size_opt=2500",895,97.88,98.32,98.66,98.88,97.09,97.99,98.32,98.66,97.49,98.16,98.49,98.77,11.23,5.66,3.79,2.28,0.9303,33.61,33.67,43.08,4.268,2.233,11.31,5184.41,0.0
stage1,pool__coverage__N_5pct_2188,liverag_doc_level,Edge-RAG,v7,Pool coverage (N=5pct_2188),"strategy=coverage, N=2188, size_opt=5%",895,97.88,98.32,98.66,98.88,96.98,97.99,98.32,98.66,97.43,98.16,98.49,98.77,11.22,5.66,3.79,2.28,0.9303,31.23,31.24,39.25,4.177,2.233,11.31,4358.6,0.0
stage1,pool__coverage__N_10pct_4376,liverag_doc_level,Edge-RAG,v7,Pool coverage (N=10pct_4376),"strategy=coverage, N=4376, size_opt=10%",895,97.88,98.32,98.66,98.88,97.09,97.99,98.32,98.66,97.49,98.16,98.49,98.77,11.23,5.66,3.79,2.28,0.9314,51.78,52.13,70.56,4.849,2.233,11.31,10850.42,0.0
stage1,pool__idf__N_1000,beir_scifact_doc_level,Edge-RAG,v7,Pool idf (N=1000),"strategy=idf, N=1000, size_opt=1000",300,80.67,84.33,86.0,87.0,77.33,80.67,83.33,85.33,78.96,82.5,84.79,86.42,8.63,4.57,3.17,1.96,0.6264,27.91,28.51,35.92,0.104,2.233,9.13,4199.86,0.0
stage1,pool__idf__N_1500,beir_scifact_doc_level,Edge-RAG,v7,Pool idf (N=1500),"strategy=idf, N=1500, size_opt=1500",300,80.67,84.33,86.0,87.0,77.33,80.67,83.33,85.33,78.96,82.5,84.79,86.42,8.63,4.57,3.17,1.96,0.6264,33.94,34.64,45.4,0.267,2.233,9.13,6220.86,0.0
stage1,pool__idf__N_2000,beir_scifact_doc_level,Edge-RAG,v7,Pool idf (N=2000),"strategy=idf, N=2000, size_opt=2000",300,80.67,84.33,86.0,87.0,77.33,80.67,83.33,85.33,78.96,82.5,84.79,86.42,8.63,4.57,3.17,1.96,0.6264,39.96,40.93,54.32,0.332,2.233,9.13,8248.91,0.0
stage1,pool__idf__N_2500,beir_scifact_doc_level,Edge-RAG,v7,Pool idf (N=2500),"strategy=idf, N=2500, size_opt=2500",300,81.0,84.67,86.0,87.0,77.67,81.0,83.33,85.33,79.29,82.83,84.79,86.42,8.67,4.58,3.17,1.96,0.6267,46.0,47.1,63.14,0.392,2.233,9.13,10280.33,0.0
stage1,pool__idf__N_5pct_1870,beir_scifact_doc_level,Edge-RAG,v7,Pool idf (N=5pct_1870),"strategy=idf, N=1870, size_opt=5%",300,80.67,84.33,86.0,87.0,77.33,80.67,83.33,85.33,78.96,82.5,84.79,86.42,8.63,4.57,3.17,1.96,0.6264,39.08,39.87,52.77,0.314,2.233,9.13,7755.62,0.0
stage1,pool__idf__N_10pct_3740,beir_scifact_doc_level,Edge-RAG,v7,Pool idf (N=10pct_3740),"strategy=idf, N=3740, size_opt=10%",300,80.67,84.67,86.0,87.0,77.33,81.0,83.33,85.33,78.96,82.83,84.79,86.42,8.63,4.58,3.17,1.96,0.6264,61.16,62.81,88.53,0.586,2.233,9.13,15224.53,0.0
stage1,pool__salience__N_1000,beir_scifact_doc_level,Edge-RAG,v7,Pool salience (N=1000),"strategy=salience, N=1000, size_opt=1000",300,81.0,84.33,85.67,87.0,77.67,80.67,83.0,85.33,79.29,82.61,84.46,86.36,8.67,4.58,3.16,1.95,0.6266,32.57,33.07,43.37,0.064,2.233,9.13,6324.03,0.0
stage1,pool__salience__N_1500,beir_scifact_doc_level,Edge-RAG,v7,Pool salience (N=1500),"strategy=salience, N=1500, size_opt=1500",300,81.33,84.33,85.67,87.0,78.0,80.67,83.0,85.33,79.62,82.61,84.46,86.36,8.7,4.58,3.16,1.95,0.627,41.02,41.73,55.71,0.098,2.233,9.13,9462.4,0.0
stage1,pool__salience__N_2000,beir_scifact_doc_level,Edge-RAG,v7,Pool salience (N=2000),"strategy=salience, N=2000, size_opt=2000",300,80.67,84.33,85.67,87.0,77.33,80.67,83.0,85.33,78.96,82.61,84.46,86.36,8.63,4.58,3.16,1.95,0.6263,53.32,55.06,77.87,0.14,2.233,9.13,12523.84,0.0
stage1,pool__salience__N_2500,beir_scifact_doc_level,Edge-RAG,v7,Pool salience (N=2500),"strategy=salience, N=2500, size_opt=2500",300,80.67,84.33,85.67,87.0,77.33,80.67,83.0,85.33,78.96,82.5,84.46,86.36,8.63,4.57,3.16,1.95,0.6263,59.55,61.85,86.98,0.175,2.233,9.13,15583.85,0.0
stage1,pool__salience__N_5pct_1870,beir_scifact_doc_level,Edge-RAG,v7,Pool salience (N=5pct_1870),"strategy=salience, N=1870, size_opt=5%",300,81.0,84.33,86.0,87.0,77.67,80.67,83.33,85.33,79.29,82.61,84.79,86.36,8.67,4.58,3.17,1.95,0.6266,48.8,49.88,69.52,0.14,2.233,9.13,11739.63,0.0
stage1,pool__salience__N_10pct_3740,beir_scifact_doc_level,Edge-RAG,v7,Pool salience (N=10pct_3740),"strategy=salience, N=3740, size_opt=10%",300,80.67,84.33,85.67,87.0,77.33,80.67,83.0,85.33,78.96,82.5,84.46,86.36,8.63,4.57,3.16,1.95,0.6263,80.53,83.21,117.96,0.297,2.233,9.13,22774.86,0.0
stage1,pool__coverage__N_1000,beir_scifact_doc_level,Edge-RAG,v7,Pool coverage (N=1000),"strategy=coverage, N=1000, size_opt=1000",300,79.67,85.33,86.67,88.0,76.0,82.0,84.0,86.67,77.69,83.67,85.58,87.49,8.53,4.63,3.2,1.99,0.6001,23.78,24.11,29.29,3.561,2.233,9.13,1892.83,0.0
stage1,pool__coverage__N_1500,beir_scifact_doc_level,Edge-RAG,v7,Pool coverage (N=1500),"strategy=coverage, N=1500, size_opt=1500",300,79.67,85.33,86.67,88.0,76.33,82.0,84.0,87.0,77.86,83.67,85.58,87.66,8.57,4.63,3.2,1.99,0.6001,28.5,28.9,36.47,3.786,2.233,9.13,3302.61,0.0
stage1,pool__coverage__N_2000,beir_scifact_doc_level,Edge-RAG,v7,Pool coverage (N=2000),"strategy=coverage, N=2000, size_opt=2000",300,79.67,85.67,86.67,88.0,76.0,82.33,84.0,87.0,77.69,84.0,85.58,87.66,8.53,4.65,3.2,1.99,0.6018,34.03,34.23,43.63,3.939,2.233,9.13,4839.44,0.0
stage1,pool__coverage__N_2500,beir_scifact_doc_level,Edge-RAG,v7,Pool coverage (N=2500),"strategy=coverage, N=2500, size_opt=2500",300,79.67,85.67,86.67,88.0,76.0,82.33,84.0,87.0,77.69,84.0,85.58,87.66,8.53,4.65,3.2,1.99,0.6023,38.63,39.02,50.61,4.018,2.233,9.13,6457.25,0.0
stage1,pool__coverage__N_5pct_1870,beir_scifact_doc_level,Edge-RAG,v7,Pool coverage (N=5pct_1870),"strategy=coverage, N=1870, size_opt=5%",300,79.67,85.67,86.67,88.0,76.0,82.33,84.0,87.0,77.69,84.0,85.58,87.66,8.53,4.65,3.2,1.99,0.6018,31.52,32.27,41.15,3.815,2.233,9.13,4424.0,0.0
stage1,pool__coverage__N_10pct_3740,beir_scifact_doc_level,Edge-RAG,v7,Pool coverage (N=10pct_3740),"strategy=coverage, N=3740, size_opt=10%",300,79.67,85.67,86.67,88.0,76.0,82.33,84.0,87.0,77.69,84.0,85.58,87.66,8.53,4.65,3.2,1.99,0.6024,52.66,53.99,73.02,4.339,2.233,9.13,10963.06,0.0
stage1,pool__idf__N_1000,beir_nfcorpus_doc_level,Edge-RAG,v7,Pool idf (N=1000),"strategy=idf, N=1000, size_opt=1000",323,68.73,72.76,75.23,76.47,3.72,4.02,4.33,4.33,14.16,17.25,18.8,21.02,22.94,16.58,13.25,10.01,0.5177,19.2,18.91,25.95,0.22,2.233,2.76,1139.68,0.0
stage1,pool__idf__N_1500,beir_nfcorpus_doc_level,Edge-RAG,v7,Pool idf (N=1500),"strategy=idf, N=1500, size_opt=1500",323,68.73,72.76,74.61,76.47,3.72,4.02,4.33,4.33,14.16,17.2,18.68,21.0,22.94,16.55,13.21,9.97,0.5175,21.94,21.71,30.84,0.142,2.233,2.76,1723.43,0.0
stage1,pool__idf__N_2000,beir_nfcorpus_doc_level,Edge-RAG,v7,Pool idf (N=2000),"strategy=idf, N=2000, size_opt=2000",323,68.73,72.76,74.61,76.16,3.72,4.02,4.33,4.33,14.13,17.18,18.59,20.83,22.88,16.53,13.17,9.94,0.5191,24.37,24.35,36.97,0.199,2.233,2.76,2306.43,0.0
stage1,pool__idf__N_2500,beir_nfcorpus_doc_level,Edge-RAG,v7,Pool idf (N=2500),"strategy=idf, N=2500, size_opt=2500",323,68.73,72.45,74.92,76.16,3.72,4.02,4.33,4.33,14.11,17.13,18.57,20.86,22.85,16.52,13.13,9.94,0.5176,27.05,27.12,42.04,0.254,2.233,2.76,2913.8,0.0
stage1,pool__idf__N_5pct_1226,beir_nfcorpus_doc_level,Edge-RAG,v7,Pool idf (N=5pct_1226),"strategy=idf, N=1226, size_opt=5%",323,68.73,72.76,74.61,76.47,3.72,4.02,4.33,4.33,14.14,17.21,18.64,21.03,22.94,16.55,13.19,10.0,0.5192,20.61,20.23,27.89,0.102,2.233,2.76,1407.6,0.0
stage1,pool__idf__N_10pct_2453,beir_nfcorpus_doc_level,Edge-RAG,v7,Pool idf (N=10pct_2453),"strategy=idf, N=2453, size_opt=10%",323,68.73,72.45,74.92,76.16,3.72,4.02,4.33,4.33,14.11,17.13,18.59,20.86,22.85,16.5,13.14,9.94,0.5192,27.02,26.87,41.04,0.287,2.233,2.76,2862.15,0.0
stage1,pool__salience__N_1000,beir_nfcorpus_doc_level,Edge-RAG,v7,Pool salience (N=1000),"strategy=salience, N=1000, size_opt=1000",323,68.42,72.76,73.99,76.16,3.72,4.02,4.33,4.33,14.17,17.16,18.48,20.78,22.79,16.44,13.05,9.93,0.5176,22.27,21.77,30.27,0.053,2.233,2.76,1918.42,0.0
stage1,pool__salience__N_1500,beir_nfcorpus_doc_level,Edge-RAG,v7,Pool salience (N=1500),"strategy=salience, N=1500, size_opt=1500",323,68.11,72.45,73.68,77.09,3.72,4.02,4.33,4.33,14.05,17.07,18.42,20.79,22.66,16.41,13.04,9.96,0.5157,26.02,25.46,37.69,0.089,2.233,2.76,2855.44,0.0
stage1,pool__salience__N_2000,beir_nfcorpus_doc_level,Edge-RAG,v7,Pool salience (N=2000),"strategy=salience, N=2000, size_opt=2000",323,68.11,72.45,74.3,77.09,3.72,4.02,4.33,4.64,14.05,17.07,18.55,21.17,22.66,16.38,13.09,9.98,0.5187,30.34,29.57,44.84,0.118,2.233,2.76,3780.93,0.0
stage1,pool__salience__N_2500,beir_nfcorpus_doc_level,Edge-RAG,v7,Pool salience (N=2500),"strategy=salience, N=2500, size_opt=2500",323,68.11,72.76,74.3,76.78,3.72,4.02,4.33,4.33,14.06,17.09,18.52,20.72,22.69,16.39,13.09,9.94,0.5172,33.85,33.27,52.4,0.256,2.233,2.76,4672.82,0.0
stage1,pool__salience__N_5pct_1226,beir_nfcorpus_doc_level,Edge-RAG,v7,Pool salience (N=5pct_1226),"strategy=salience, N=1226, size_opt=5%",323,68.11,72.76,73.68,76.16,3.72,4.02,4.33,4.33,14.05,17.09,18.46,20.7,22.69,16.39,13.09,9.98,0.5173,24.15,23.38,32.99,0.066,2.233,2.76,2339.1,0.0
stage1,pool__salience__N_10pct_2453,beir_nfcorpus_doc_level,Edge-RAG,v7,Pool salience (N=10pct_2453),"strategy=salience, N=2453, size_opt=10%",323,68.11,73.07,74.3,77.09,3.72,4.02,4.33,4.64,14.06,17.13,18.5,21.05,22.69,16.44,13.1,9.98,0.5188,33.3,32.74,51.62,0.26,2.233,2.76,4590.29,0.0
stage1,pool__coverage__N_1000,beir_nfcorpus_doc_level,Edge-RAG,v7,Pool coverage (N=1000),"strategy=coverage, N=1000, size_opt=1000",323,69.04,73.07,75.23,78.02,4.33,4.64,4.64,4.95,14.98,17.92,19.34,21.77,23.1,16.61,13.27,10.13,0.5323,17.2,17.01,22.77,2.171,2.233,2.76,605.6,0.0
stage1,pool__coverage__N_1500,beir_nfcorpus_doc_level,Edge-RAG,v7,Pool coverage (N=1500),"strategy=coverage, N=1500, size_opt=1500",323,69.35,73.37,75.54,77.71,4.33,4.64,4.64,4.95,14.9,17.94,19.36,21.86,23.03,16.63,13.31,10.12,0.5353,19.25,19.08,26.64,2.277,2.233,2.76,1054.39,0.0
stage1,pool__coverage__N_2000,beir_nfcorpus_doc_level,Edge-RAG,v7,Pool coverage (N=2000),"strategy=coverage, N=2000, size_opt=2000",323,70.28,73.99,75.85,77.71,4.95,4.95,4.95,5.26,15.61,18.32,19.76,22.12,23.19,16.66,13.33,10.12,0.5367,21.58,21.53,31.26,2.396,2.233,2.76,1519.85,0.0
stage1,pool__coverage__N_2500,beir_nfcorpus_doc_level,Edge-RAG,v7,Pool coverage (N=2500),"strategy=coverage, N=2500, size_opt=2500",323,69.97,74.92,76.78,78.33,4.33,4.95,4.95,5.26,15.07,18.51,19.94,22.31,23.13,16.75,13.36,10.17,0.5387,23.71,23.97,36.15,2.497,2.233,2.76,2040.08,0.0
stage1,pool__coverage__N_5pct_1226,beir_nfcorpus_doc_level,Edge-RAG,v7,Pool coverage (N=5pct_1226),"strategy=coverage, N=1226, size_opt=5%",323,69.04,73.68,75.85,78.64,4.33,4.64,4.64,4.95,14.94,18.0,19.46,21.9,23.1,16.69,13.33,10.14,0.5308,18.2,17.95,24.39,2.238,2.233,2.76,802.98,0.0
stage1,pool__coverage__N_10pct_2453,beir_nfcorpus_doc_level,Edge-RAG,v7,Pool coverage (N=10pct_2453),"strategy=coverage, N=2453, size_opt=10%",323,70.59,74.92,76.78,78.33,4.64,4.95,4.95,5.26,15.45,18.5,19.95,22.37,23.28,16.72,13.37,10.18,0.5426,23.71,23.86,35.85,2.512,2.233,2.76,1989.33,0.0
stage1,pool__idf__N_1000,beir_fiqa_doc_level,Edge-RAG,v7,Pool idf (N=1000),"strategy=idf, N=1000, size_opt=1000",500,45.6,55.6,60.4,66.2,16.4,23.2,25.6,29.4,28.89,37.45,41.39,46.87,6.3,4.07,3.05,2.13,0.2782,25.85,26.42,31.97,0.234,2.233,7.69,3332.4,0.0
stage1,pool__idf__N_1500,beir_fiqa_doc_level,Edge-RAG,v7,Pool idf (N=1500),"strategy=idf, N=1500, size_opt=1500",500,45.6,55.6,60.6,66.2,16.4,23.2,25.6,29.4,28.89,37.45,41.44,46.87,6.3,4.07,3.05,2.13,0.2782,31.18,31.07,38.18,0.318,2.233,7.69,4919.12,0.0
stage1,pool__idf__N_2000,beir_fiqa_doc_level,Edge-RAG,v7,Pool idf (N=2000),"strategy=idf, N=2000, size_opt=2000",500,45.6,55.6,60.4,66.2,16.4,23.2,25.6,29.4,28.89,37.45,41.39,46.87,6.3,4.07,3.05,2.13,0.2782,36.19,36.28,45.93,0.394,2.233,7.69,6597.37,0.0
stage1,pool__idf__N_2500,beir_fiqa_doc_level,Edge-RAG,v7,Pool idf (N=2500),"strategy=idf, N=2500, size_opt=2500",500,45.6,55.6,60.4,66.2,16.4,23.2,25.6,29.4,28.89,37.45,41.39,46.87,6.3,4.07,3.05,2.13,0.2782,41.8,41.72,54.19,0.651,2.233,7.69,8346.48,0.0
stage1,pool__idf__N_5pct_3332,beir_fiqa_doc_level,Edge-RAG,v7,Pool idf (N=5pct_3332),"strategy=idf, N=3332, size_opt=5%",500,45.6,55.6,60.4,66.2,16.4,23.2,25.6,29.4,28.89,37.45,41.39,46.87,6.3,4.07,3.05,2.13,0.2782,50.43,50.97,67.28,0.821,2.233,7.69,11112.93,0.0
