dataset,partition_type,partition_bin,instance_count,ranking_safe_instance_count,ranking_safe_pct_has_safe,ranking_safe_pct_no_safe,ranking_safe_unconditional_pct_w_0.05,ranking_safe_pct_w_0.05,ranking_safe_conditional_pct_w_0.05,ranking_safe_unconditional_pct_w_0.1,ranking_safe_pct_w_0.1,ranking_safe_conditional_pct_w_0.1,ranking_safe_unconditional_pct_w_0.3,ranking_safe_pct_w_0.3,ranking_safe_conditional_pct_w_0.3,ranking_safe_unconditional_pct_w_0.5,ranking_safe_pct_w_0.5,ranking_safe_conditional_pct_w_0.5,ranking_safe_unconditional_pct_w_1.0,ranking_safe_pct_w_1.0,ranking_safe_conditional_pct_w_1.0,recall_safe_instance_count,recall_safe_pct_has_safe,recall_safe_pct_no_safe,recall_safe_unconditional_pct_w_0.05,recall_safe_pct_w_0.05,recall_safe_conditional_pct_w_0.05,recall_safe_unconditional_pct_w_0.1,recall_safe_pct_w_0.1,recall_safe_conditional_pct_w_0.1,recall_safe_unconditional_pct_w_0.3,recall_safe_pct_w_0.3,recall_safe_conditional_pct_w_0.3,recall_safe_unconditional_pct_w_0.5,recall_safe_pct_w_0.5,recall_safe_conditional_pct_w_0.5,recall_safe_unconditional_pct_w_1.0,recall_safe_pct_w_1.0,recall_safe_conditional_pct_w_1.0
trec_covid,idf_decile,D10,2456,714,29.07166123778502,70.92833876221498,0.4885993485342019,0.4885993485342019,1.680672268907563,0.5293159609120521,0.5293159609120521,1.8207282913165268,4.397394136807818,4.397394136807818,15.126050420168067,8.754071661237784,8.754071661237784,30.11204481792717,14.90228013029316,14.90228013029316,51.26050420168067,948,38.59934853420196,61.40065146579805,3.5830618892508146,3.5830618892508146,9.282700421940929,3.298045602605863,3.298045602605863,8.544303797468354,10.749185667752444,10.749185667752444,27.848101265822784,7.858306188925081,7.858306188925081,20.35864978902954,13.110749185667753,13.110749185667753,33.9662447257384
trec_covid,idf_decile,D2,38538,2839,7.366754891276144,92.63324510872386,0.352898437905444,0.352898437905444,4.790419161676647,0.7862369609216877,0.7862369609216877,10.672772102853118,2.395038663137682,2.395038663137682,32.51144769284959,2.8205926617883645,2.8205926617883645,38.28812962310673,1.0119881675229643,1.0119881675229643,13.737231419513913,8662,22.476516684830557,77.52348331516944,3.7028387565519747,3.7028387565519747,16.474255368275227,3.9156157558773157,3.9156157558773157,17.420918956361117,8.889926825470964,8.889926825470964,39.552066497344725,4.527998339301469,4.527998339301469,20.14546294158393,1.4401370076288338,1.4401370076288338,6.407296236435004
trec_covid,idf_decile,D3,20101,1579,7.85533058056813,92.14466941943186,0.2835679816924531,0.2835679816924531,3.609879670677644,0.577085717128501,0.577085717128501,7.346421785940469,2.353116760360181,2.353116760360181,29.955668144395187,3.144122182975971,3.144122182975971,40.02533248891704,1.4974379384110243,1.4974379384110243,19.062697910069666,4677,23.267499129396548,76.73250087060345,3.5769364708223472,3.5769364708223472,15.373102416078682,3.7261827769762697,3.7261827769762697,16.014539234552064,8.666235510671111,8.666235510671111,37.24609792602095,5.343017760310433,5.343017760310433,22.963438101347016,1.9551266106163874,1.9551266106163874,8.402822322001283
trec_covid,idf_decile,D4,12171,1157,9.506203270068195,90.4937967299318,0.3286500698381398,0.3286500698381398,3.457216940363008,0.6408676361843727,0.6408676361843727,6.741573033707865,2.547038041245584,2.547038041245584,26.793431287813313,3.861638320598143,3.861638320598143,40.622299049265344,2.128009202201955,2.128009202201955,22.385479688850477,3087,25.36356913975844,74.63643086024156,3.459041985046422,3.459041985046422,13.637836086815676,3.8205570618683757,3.8205570618683757,15.063168124392615,9.456905759592473,9.456905759592473,37.28539034661484,6.39224385835182,6.39224385835182,25.202461937155814,2.234820474899351,2.234820474899351,8.811143505021056
trec_covid,idf_decile,D5,8263,846,10.238412198959216,89.76158780104079,0.2662471257412562,0.2662471257412562,2.6004728132387704,0.6535156722739924,0.6535156722739924,6.382978723404255,2.6019605470168217,2.6019605470168217,25.413711583924346,3.9331961757231024,3.9331961757231024,38.4160756501182,2.783492678204042,2.783492678204042,27.18676122931442,2114,25.583928355318893,74.4160716446811,3.4975190608737745,3.4975190608737745,13.670766319772943,3.3038847876074064,3.3038847876074064,12.91390728476821,9.330751543023116,9.330751543023116,36.471144749290445,6.426237444027592,6.426237444027592,25.118259224219493,3.0255355197870024,3.0255355197870024,11.825922421948912
trec_covid,idf_decile,D6,6225,729,11.710843373493976,88.28915662650603,0.24096385542168677,0.24096385542168677,2.05761316872428,0.7710843373493975,0.7710843373493975,6.584362139917696,2.8433734939759034,2.8433734939759034,24.279835390946502,4.016064257028113,4.016064257028113,34.29355281207133,3.8393574297188753,3.8393574297188753,32.78463648834019,1686,27.084337349397593,72.91566265060241,3.2449799196787152,3.2449799196787152,11.981020166073547,3.823293172690763,3.823293172690763,14.116251482799525,9.63855421686747,9.63855421686747,35.587188612099645,7.100401606425703,7.100401606425703,26.215895610913403,3.2771084337349397,3.2771084337349397,12.099644128113878
trec_covid,idf_decile,D7,4818,684,14.196762141967623,85.80323785803238,0.37359900373599003,0.37359900373599003,2.631578947368421,0.6434205064342051,0.6434205064342051,4.5321637426900585,3.23785803237858,3.23785803237858,22.807017543859647,4.711498547114985,4.711498547114985,33.187134502923975,5.230386052303861,5.230386052303861,36.84210526315789,1420,29.472810294728102,70.5271897052719,3.69447903694479,3.69447903694479,12.535211267605634,3.9435450394354503,3.9435450394354503,13.380281690140844,10.25321710253217,10.25321710253217,34.78873239436619,7.347447073474471,7.347447073474471,24.929577464788732,4.2341220423412205,4.2341220423412205,14.366197183098592
trec_covid,idf_decile,D8,4460,726,16.278026905829595,83.7219730941704,0.17937219730941703,0.17937219730941703,1.1019283746556474,0.5605381165919282,0.5605381165919282,3.443526170798898,3.856502242152467,3.856502242152467,23.69146005509642,5.201793721973094,5.201793721973094,31.955922865013775,6.47982062780269,6.47982062780269,39.807162534435264,1402,31.434977578475337,68.56502242152467,3.968609865470852,3.968609865470852,12.624821683309559,3.2062780269058297,3.2062780269058297,10.199714693295292,11.09865470852018,11.09865470852018,35.30670470756063,7.690582959641255,7.690582959641255,24.465049928673324,5.4708520179372195,5.4708520179372195,17.4037089871612
trec_covid,idf_decile,D9,3127,575,18.388231531819635,81.61176846818037,0.1598976654940838,0.1598976654940838,0.8695652173913043,0.6076111288775183,0.6076111288775183,3.304347826086956,3.5817077070674768,3.5817077070674768,19.47826086956522,5.756315957787017,5.756315957787017,31.30434782608696,8.28269907259354,8.28269907259354,45.04347826086956,991,31.691717300927408,68.30828269907259,3.5817077070674768,3.5817077070674768,11.301715438950556,3.389830508474576,3.389830508474576,10.696266397578205,10.201471058522547,10.201471058522547,32.18970736629667,7.80300607611129,7.80300607611129,24.62159434914228,6.715701950751519,6.715701950751519,21.19071644803229
fiqa,df_band,DF=2-5,36,26,72.22222222222221,27.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,2.7777777777777777,3.8461538461538463,5.555555555555555,5.555555555555555,7.6923076923076925,63.888888888888886,63.888888888888886,88.46153846153845,10,27.77777777777778,72.22222222222221,0.0,0.0,0.0,2.7777777777777777,2.7777777777777777,10.0,0.0,0.0,0.0,8.333333333333332,8.333333333333332,30.0,16.666666666666664,16.666666666666664,60.0
