stage,config_id,dataset,category,model_family,display_name,params,num_queries,strict_10,strict_20,strict_30,strict_50,complete_10,complete_20,complete_30,complete_50,doc_rec_10,doc_rec_20,doc_rec_30,doc_rec_50,prec_10,prec_20,prec_30,prec_50,mrr_10,latency_p50_ms,latency_mean_ms,latency_p95_ms,tti_s,vram_gb,avg_anchors,avg_synonyms,starved_aspects_mean
stage3,sparsity_eps_0.000,beir_fiqa_doc_level,Edge-RAG,v7,Mass Floor eps=0.000,mass_floor=0.0,500,45.2,55.6,60.0,66.4,16.2,23.4,25.6,29.2,28.46,37.6,40.98,46.55,6.08,4.01,2.99,2.11,0.2558,27.83,27.91,34.41,0.0,0.0,7.69,2729.9,0.0
stage3,sparsity_eps_0.001,beir_fiqa_doc_level,Edge-RAG,v7,Mass Floor eps=0.001,mass_floor=0.001,500,45.2,55.6,60.0,66.6,16.2,23.4,25.6,29.2,28.46,37.6,40.98,46.65,6.08,4.01,2.99,2.11,0.256,20.2,20.49,25.52,0.0,0.0,7.69,261.87,0.0
stage3,sparsity_eps_0.005,beir_fiqa_doc_level,Edge-RAG,v7,Mass Floor eps=0.005,mass_floor=0.005,500,45.2,55.6,60.0,66.6,16.2,23.4,25.6,29.2,28.46,37.6,40.97,46.65,6.08,4.01,2.98,2.11,0.256,18.67,18.81,22.45,0.0,0.0,7.69,1.33,0.0
stage3,sparsity_eps_0.010,beir_fiqa_doc_level,Edge-RAG,v7,Mass Floor eps=0.010,mass_floor=0.01,500,45.2,55.6,60.0,66.6,16.2,23.4,25.6,29.2,28.46,37.6,40.97,46.65,6.08,4.01,2.98,2.11,0.256,18.8,18.85,22.71,0.0,0.0,7.69,0.01,0.0
stage3,sparsity_eps_0.020,beir_fiqa_doc_level,Edge-RAG,v7,Mass Floor eps=0.020,mass_floor=0.02,500,45.2,55.6,60.0,66.6,16.2,23.4,25.6,29.2,28.46,37.6,40.97,46.65,6.08,4.01,2.98,2.11,0.256,18.71,18.79,22.23,0.0,0.0,7.69,0.0,0.0
stage3,sparsity_eps_0.050,beir_fiqa_doc_level,Edge-RAG,v7,Mass Floor eps=0.050,mass_floor=0.05,500,45.2,55.6,60.0,66.6,16.2,23.4,25.6,29.2,28.46,37.6,40.97,46.65,6.08,4.01,2.98,2.11,0.256,18.69,18.86,22.47,0.0,0.0,7.69,0.0,0.0
stage3,alloc_normalized_cosine,beir_fiqa_doc_level,Edge-RAG,v7,Allocation: normalized_cosine,allocation=normalized_cosine,500,45.2,55.6,60.0,66.4,16.2,23.4,25.6,29.2,28.46,37.6,40.98,46.55,6.08,4.01,2.99,2.11,0.2558,27.88,27.86,34.18,0.0,0.0,7.69,2729.9,0.0
stage3,alloc_softmax_1.0,beir_fiqa_doc_level,Edge-RAG,v7,Allocation: softmax_1.0,allocation=softmax_1.0,500,45.2,55.6,60.0,66.4,16.2,23.4,25.6,29.2,28.46,37.6,40.98,46.55,6.08,4.01,2.99,2.11,0.2558,28.02,28.08,34.79,0.0,0.0,7.69,2729.9,0.0
stage3,alloc_softmax_0.1,beir_fiqa_doc_level,Edge-RAG,v7,Allocation: softmax_0.1,allocation=softmax_0.1,500,45.2,55.8,60.0,66.4,16.2,23.4,25.6,29.2,28.46,37.7,40.98,46.55,6.08,4.02,2.99,2.11,0.2548,28.0,28.1,34.55,0.0,0.0,7.69,2729.9,0.0
stage3,alloc_uniform,beir_fiqa_doc_level,Edge-RAG,v7,Allocation: uniform,allocation=uniform,500,45.2,55.6,60.0,66.4,16.2,23.4,25.6,29.2,28.46,37.6,40.98,46.55,6.08,4.01,2.99,2.11,0.2558,27.64,27.69,33.99,0.0,0.0,7.69,2729.9,0.0
stage3,budget_eta_-0.5__mu_0.50,multihop_rag_doc_level,Edge-RAG,v7,Budget eta=-0.5 (mu=0.50),"eta=-0.5, mu_ceil=0.50",248,98.92,99.46,99.46,100.0,63.44,84.41,90.32,95.7,84.5,93.73,96.01,98.43,21.56,12.12,8.3,5.12,0.8275,54.31,56.54,67.6,0.0,0.0,27.85,13567.78,0.0
stage3,budget_eta_+0.0__mu_0.50,multihop_rag_doc_level,Edge-RAG,v7,Budget eta=+0.0 (mu=0.50),"eta=0.0, mu_ceil=0.50",248,98.92,99.46,99.46,100.0,63.44,84.95,90.32,95.7,84.5,93.91,96.01,98.43,21.56,12.15,8.3,5.12,0.8276,54.16,54.86,68.46,0.0,0.0,27.85,13567.78,0.0
stage3,budget_eta_+0.5__mu_0.50,multihop_rag_doc_level,Edge-RAG,v7,Budget eta=+0.5 (mu=0.50),"eta=0.5, mu_ceil=0.50",248,98.92,99.46,99.46,100.0,62.9,84.95,90.32,95.7,84.23,93.91,96.01,98.43,21.51,12.15,8.3,5.12,0.8276,54.38,54.92,69.17,0.0,0.0,27.85,13567.78,0.0
stage3,budget_mu_0.25__eta_0.0,multihop_rag_doc_level,Edge-RAG,v7,Budget mu_ceil=0.25,"mu_ceil=0.25, eta=0.0",248,98.92,99.46,99.46,100.0,62.9,84.95,90.32,95.7,84.23,93.91,96.01,98.43,21.51,12.15,8.3,5.12,0.8286,54.33,54.96,67.39,0.0,0.0,27.85,13567.78,0.0
stage3,budget_mu_0.50__eta_0.0,multihop_rag_doc_level,Edge-RAG,v7,Budget mu_ceil=0.50,"mu_ceil=0.5, eta=0.0",248,98.92,99.46,99.46,100.0,63.44,84.95,90.32,95.7,84.5,93.91,96.01,98.43,21.56,12.15,8.3,5.12,0.8276,54.59,55.04,68.32,0.0,0.0,27.85,13567.78,0.0
stage3,budget_mu_0.75__eta_0.0,multihop_rag_doc_level,Edge-RAG,v7,Budget mu_ceil=0.75,"mu_ceil=0.75, eta=0.0",248,98.92,99.46,99.46,100.0,63.44,84.41,90.32,95.7,84.5,93.73,96.01,98.43,21.56,12.12,8.3,5.12,0.8275,54.62,55.18,68.74,0.0,0.0,27.85,13567.78,0.0
stage3,budget_mu_1.00__eta_0.0,multihop_rag_doc_level,Edge-RAG,v7,Budget mu_ceil=1.00,"mu_ceil=1.0, eta=0.0",248,98.92,99.46,99.46,100.0,63.44,84.41,89.78,95.7,84.5,93.73,95.74,98.43,21.56,12.12,8.28,5.12,0.8266,54.16,55.1,69.09,0.0,0.0,27.85,13567.78,0.0
stage3,sparsity_eps_0.000,multihop_rag_doc_level,Edge-RAG,v7,Mass Floor eps=0.000,mass_floor=0.0,248,98.92,99.46,99.46,100.0,63.44,84.95,90.32,95.7,84.5,93.91,96.01,98.43,21.56,12.15,8.3,5.12,0.8276,54.41,55.45,69.37,0.0,0.0,27.85,13567.78,0.0
stage3,sparsity_eps_0.001,multihop_rag_doc_level,Edge-RAG,v7,Mass Floor eps=0.001,mass_floor=0.001,248,98.92,99.46,99.46,100.0,62.9,84.95,90.32,95.7,84.23,93.91,96.01,98.43,21.51,12.15,8.3,5.12,0.8286,34.09,34.41,42.26,0.0,0.0,27.85,978.26,0.0
stage3,sparsity_eps_0.005,multihop_rag_doc_level,Edge-RAG,v7,Mass Floor eps=0.005,mass_floor=0.005,248,98.92,99.46,99.46,100.0,62.9,84.95,90.32,95.7,84.23,93.91,96.01,98.43,21.51,12.15,8.3,5.12,0.8286,29.59,29.93,36.27,0.0,0.0,27.85,8.04,0.0
stage3,sparsity_eps_0.010,multihop_rag_doc_level,Edge-RAG,v7,Mass Floor eps=0.010,mass_floor=0.01,248,98.92,99.46,99.46,100.0,62.9,84.95,90.32,95.7,84.23,93.91,96.01,98.43,21.51,12.15,8.3,5.12,0.8286,29.46,29.89,36.08,0.0,0.0,27.85,0.18,0.0
stage3,sparsity_eps_0.020,multihop_rag_doc_level,Edge-RAG,v7,Mass Floor eps=0.020,mass_floor=0.02,248,98.92,99.46,99.46,100.0,62.9,84.95,90.32,95.7,84.23,93.91,96.01,98.43,21.51,12.15,8.3,5.12,0.8286,29.49,29.77,35.91,0.0,0.0,27.85,0.0,0.0
stage3,sparsity_eps_0.050,multihop_rag_doc_level,Edge-RAG,v7,Mass Floor eps=0.050,mass_floor=0.05,248,98.92,99.46,99.46,100.0,62.9,84.95,90.32,95.7,84.23,93.91,96.01,98.43,21.51,12.15,8.3,5.12,0.8286,29.53,29.85,35.63,0.0,0.0,27.85,0.0,0.0
stage3,alloc_normalized_cosine,multihop_rag_doc_level,Edge-RAG,v7,Allocation: normalized_cosine,allocation=normalized_cosine,248,98.92,99.46,99.46,100.0,63.44,84.95,90.32,95.7,84.5,93.91,96.01,98.43,21.56,12.15,8.3,5.12,0.8276,54.81,55.33,67.91,0.0,0.0,27.85,13567.78,0.0
stage3,alloc_softmax_1.0,multihop_rag_doc_level,Edge-RAG,v7,Allocation: softmax_1.0,allocation=softmax_1.0,248,98.92,99.46,99.46,100.0,63.44,84.95,90.32,95.7,84.5,93.91,96.01,98.43,21.56,12.15,8.3,5.12,0.8276,55.78,56.36,71.88,0.0,0.0,27.85,13567.78,0.0
stage3,alloc_softmax_0.1,multihop_rag_doc_level,Edge-RAG,v7,Allocation: softmax_0.1,allocation=softmax_0.1,248,98.92,99.46,99.46,100.0,63.44,84.95,90.32,95.7,84.5,93.91,96.01,98.43,21.56,12.15,8.3,5.12,0.8275,55.52,56.41,72.1,0.0,0.0,27.85,13567.78,0.0
stage3,alloc_uniform,multihop_rag_doc_level,Edge-RAG,v7,Allocation: uniform,allocation=uniform,248,98.92,99.46,99.46,100.0,63.44,84.95,90.32,95.7,84.5,93.91,96.01,98.43,21.56,12.15,8.3,5.12,0.8276,53.46,54.13,67.86,0.0,0.0,27.85,13567.78,0.0
stage3,budget_eta_-0.5__mu_0.50,financebench_doc_level,Edge-RAG,v7,Budget eta=-0.5 (mu=0.50),"eta=-0.5, mu_ceil=0.50",150,54.0,62.67,70.0,74.67,49.33,57.33,63.33,67.33,51.44,59.78,66.44,71.0,6.27,3.67,2.69,1.75,0.3116,59.19,65.43,104.04,0.0,0.0,16.58,18134.34,0.0
stage3,budget_eta_+0.0__mu_0.50,financebench_doc_level,Edge-RAG,v7,Budget eta=+0.0 (mu=0.50),"eta=0.0, mu_ceil=0.50",150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.313,59.98,65.39,101.29,0.0,0.0,16.58,18134.34,0.0
stage3,budget_eta_+0.5__mu_0.50,financebench_doc_level,Edge-RAG,v7,Budget eta=+0.5 (mu=0.50),"eta=0.5, mu_ceil=0.50",150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.3122,58.93,65.12,105.66,0.0,0.0,16.58,18134.34,0.0
stage3,budget_mu_0.25__eta_0.0,financebench_doc_level,Edge-RAG,v7,Budget mu_ceil=0.25,"mu_ceil=0.25, eta=0.0",150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.3122,59.11,65.0,101.22,0.0,0.0,16.58,18134.34,0.0
stage3,budget_mu_0.50__eta_0.0,financebench_doc_level,Edge-RAG,v7,Budget mu_ceil=0.50,"mu_ceil=0.5, eta=0.0",150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.313,59.29,65.64,101.85,0.0,0.0,16.58,18134.34,0.0
stage3,budget_mu_0.75__eta_0.0,financebench_doc_level,Edge-RAG,v7,Budget mu_ceil=0.75,"mu_ceil=0.75, eta=0.0",150,54.0,62.67,70.0,74.67,49.33,57.33,63.33,67.33,51.44,59.78,66.44,71.0,6.27,3.67,2.69,1.75,0.3116,59.83,66.09,102.76,0.0,0.0,16.58,18134.34,0.0
stage3,budget_mu_1.00__eta_0.0,financebench_doc_level,Edge-RAG,v7,Budget mu_ceil=1.00,"mu_ceil=1.0, eta=0.0",150,54.0,62.67,70.0,74.67,49.33,57.33,63.33,67.33,51.44,59.78,66.44,71.0,6.27,3.67,2.69,1.75,0.3119,59.46,66.0,103.34,0.0,0.0,16.58,18134.34,0.0
stage3,sparsity_eps_0.000,financebench_doc_level,Edge-RAG,v7,Mass Floor eps=0.000,mass_floor=0.0,150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.313,60.05,65.71,103.5,0.0,0.0,16.58,18134.34,0.0
stage3,sparsity_eps_0.001,financebench_doc_level,Edge-RAG,v7,Mass Floor eps=0.001,mass_floor=0.001,150,54.0,62.67,70.0,74.67,49.33,57.33,63.33,67.33,51.44,59.78,66.44,71.0,6.27,3.67,2.69,1.75,0.3122,31.81,34.55,51.98,0.0,0.0,16.58,119.41,0.0
stage3,sparsity_eps_0.005,financebench_doc_level,Edge-RAG,v7,Mass Floor eps=0.005,mass_floor=0.005,150,54.0,62.67,70.0,74.67,49.33,57.33,63.33,68.0,51.44,59.78,66.44,71.33,6.27,3.67,2.69,1.76,0.3122,31.21,33.71,51.25,0.0,0.0,16.58,0.0,0.0
stage3,sparsity_eps_0.010,financebench_doc_level,Edge-RAG,v7,Mass Floor eps=0.010,mass_floor=0.01,150,54.0,62.67,70.0,74.67,49.33,57.33,63.33,68.0,51.44,59.78,66.44,71.33,6.27,3.67,2.69,1.76,0.3122,31.05,33.69,49.7,0.0,0.0,16.58,0.0,0.0
stage3,sparsity_eps_0.020,financebench_doc_level,Edge-RAG,v7,Mass Floor eps=0.020,mass_floor=0.02,150,54.0,62.67,70.0,74.67,49.33,57.33,63.33,68.0,51.44,59.78,66.44,71.33,6.27,3.67,2.69,1.76,0.3122,31.25,33.83,51.09,0.0,0.0,16.58,0.0,0.0
stage3,sparsity_eps_0.050,financebench_doc_level,Edge-RAG,v7,Mass Floor eps=0.050,mass_floor=0.05,150,54.0,62.67,70.0,74.67,49.33,57.33,63.33,68.0,51.44,59.78,66.44,71.33,6.27,3.67,2.69,1.76,0.3122,31.54,33.9,51.07,0.0,0.0,16.58,0.0,0.0
stage3,alloc_normalized_cosine,financebench_doc_level,Edge-RAG,v7,Allocation: normalized_cosine,allocation=normalized_cosine,150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.313,60.79,66.01,103.62,0.0,0.0,16.58,18134.34,0.0
stage3,alloc_softmax_1.0,financebench_doc_level,Edge-RAG,v7,Allocation: softmax_1.0,allocation=softmax_1.0,150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.313,61.17,67.27,108.72,0.0,0.0,16.58,18134.34,0.0
stage3,alloc_softmax_0.1,financebench_doc_level,Edge-RAG,v7,Allocation: softmax_0.1,allocation=softmax_0.1,150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.3119,61.4,67.1,104.66,0.0,0.0,16.58,18134.34,0.0
stage3,alloc_uniform,financebench_doc_level,Edge-RAG,v7,Allocation: uniform,allocation=uniform,150,54.0,62.67,70.67,74.67,49.33,57.33,64.0,67.33,51.44,59.78,67.11,71.0,6.27,3.67,2.71,1.75,0.313,59.27,64.62,99.67,0.0,0.0,16.58,18134.34,0.0
stage3,budget_eta_-0.5__mu_0.50,bright_economics_doc_level,Edge-RAG,v7,Budget eta=-0.5 (mu=0.50),"eta=-0.5, mu_ceil=0.50",103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.2,24.22,3.4,2.96,2.56,2.25,0.0603,71.82,77.12,125.14,0.0,0.0,55.19,16399.77,0.0
stage3,budget_eta_+0.0__mu_0.50,bright_economics_doc_level,Edge-RAG,v7,Budget eta=+0.0 (mu=0.50),"eta=0.0, mu_ceil=0.50",103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.2,24.1,3.4,2.96,2.56,2.23,0.0603,71.71,76.95,120.49,0.0,0.0,55.19,16399.77,0.0
stage3,budget_eta_+0.5__mu_0.50,bright_economics_doc_level,Edge-RAG,v7,Budget eta=+0.5 (mu=0.50),"eta=0.5, mu_ceil=0.50",103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.2,24.1,3.4,2.96,2.56,2.23,0.0603,71.86,76.01,117.78,0.0,0.0,55.19,16399.77,0.0
stage3,budget_mu_0.25__eta_0.0,bright_economics_doc_level,Edge-RAG,v7,Budget mu_ceil=0.25,"mu_ceil=0.25, eta=0.0",103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.2,24.1,3.4,2.96,2.56,2.23,0.0603,70.82,76.85,118.44,0.0,0.0,55.19,16399.77,0.0
stage3,budget_mu_0.50__eta_0.0,bright_economics_doc_level,Edge-RAG,v7,Budget mu_ceil=0.50,"mu_ceil=0.5, eta=0.0",103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.2,24.1,3.4,2.96,2.56,2.23,0.0603,70.06,76.35,116.68,0.0,0.0,55.19,16399.77,0.0
stage3,budget_mu_0.75__eta_0.0,bright_economics_doc_level,Edge-RAG,v7,Budget mu_ceil=0.75,"mu_ceil=0.75, eta=0.0",103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.2,24.22,3.4,2.96,2.56,2.25,0.0603,74.41,78.86,122.91,0.0,0.0,55.19,16399.77,0.0
stage3,budget_mu_1.00__eta_0.0,bright_economics_doc_level,Edge-RAG,v7,Budget mu_ceil=1.00,"mu_ceil=1.0, eta=0.0",103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.76,16.75,18.22,24.2,3.3,2.96,2.59,2.23,0.0601,70.87,76.81,124.55,0.0,0.0,55.19,16399.77,0.0
stage3,sparsity_eps_0.000,bright_economics_doc_level,Edge-RAG,v7,Mass Floor eps=0.000,mass_floor=0.0,103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.2,24.1,3.4,2.96,2.56,2.23,0.0603,71.22,76.49,121.59,0.0,0.0,55.19,16399.77,0.0
stage3,sparsity_eps_0.001,bright_economics_doc_level,Edge-RAG,v7,Mass Floor eps=0.001,mass_floor=0.001,103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.2,24.1,3.4,2.96,2.56,2.23,0.0603,58.37,64.08,109.37,0.0,0.0,55.19,4745.17,0.0
stage3,sparsity_eps_0.005,bright_economics_doc_level,Edge-RAG,v7,Mass Floor eps=0.005,mass_floor=0.005,103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.63,17.96,24.1,3.4,2.91,2.49,2.23,0.0599,45.57,48.61,79.84,0.0,0.0,55.19,35.58,0.0
stage3,sparsity_eps_0.010,bright_economics_doc_level,Edge-RAG,v7,Mass Floor eps=0.010,mass_floor=0.01,103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.63,17.96,24.1,3.4,2.91,2.49,2.23,0.0597,45.68,48.49,79.62,0.0,0.0,55.19,0.96,0.0
stage3,sparsity_eps_0.020,bright_economics_doc_level,Edge-RAG,v7,Mass Floor eps=0.020,mass_floor=0.02,103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.63,17.96,24.1,3.4,2.91,2.49,2.23,0.0597,43.64,48.27,76.88,0.0,0.0,55.19,0.19,0.0
stage3,sparsity_eps_0.050,bright_economics_doc_level,Edge-RAG,v7,Mass Floor eps=0.050,mass_floor=0.05,103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.63,17.96,24.1,3.4,2.91,2.49,2.23,0.0597,44.4,48.56,74.8,0.0,0.0,55.19,0.0,0.0
stage3,alloc_normalized_cosine,bright_economics_doc_level,Edge-RAG,v7,Allocation: normalized_cosine,allocation=normalized_cosine,103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.2,24.1,3.4,2.96,2.56,2.23,0.0603,70.64,76.69,121.54,0.0,0.0,55.19,16399.77,0.0
stage3,alloc_softmax_1.0,bright_economics_doc_level,Edge-RAG,v7,Allocation: softmax_1.0,allocation=softmax_1.0,103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.2,24.1,3.4,2.96,2.56,2.23,0.0603,72.08,78.16,117.78,0.0,0.0,55.19,16399.77,0.0
stage3,alloc_softmax_0.1,bright_economics_doc_level,Edge-RAG,v7,Allocation: softmax_0.1,allocation=softmax_0.1,103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.2,24.22,3.4,2.96,2.56,2.25,0.0606,73.05,77.75,119.19,0.0,0.0,55.19,16399.77,0.0
stage3,alloc_uniform,bright_economics_doc_level,Edge-RAG,v7,Allocation: uniform,allocation=uniform,103,20.39,28.16,30.1,40.78,8.74,12.62,12.62,14.56,11.84,16.75,18.2,24.1,3.4,2.96,2.56,2.23,0.0603,68.76,75.31,115.07,0.0,0.0,55.19,16399.77,0.0
stage3,budget_eta_-0.5__mu_0.50,bright_stackoverflow_doc_level,Edge-RAG,v7,Budget eta=-0.5 (mu=0.50),"eta=-0.5, mu_ceil=0.50",117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.45,20.45,27.84,3.16,2.91,2.36,2.1,0.0794,121.84,134.87,249.63,0.0,0.0,67.49,36737.43,0.0
stage3,budget_eta_+0.0__mu_0.50,bright_stackoverflow_doc_level,Edge-RAG,v7,Budget eta=+0.0 (mu=0.50),"eta=0.0, mu_ceil=0.50",117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.27,20.45,27.84,3.16,2.86,2.36,2.1,0.0798,120.33,135.15,253.52,0.0,0.0,67.49,36737.43,0.0
stage3,budget_eta_+0.5__mu_0.50,bright_stackoverflow_doc_level,Edge-RAG,v7,Budget eta=+0.5 (mu=0.50),"eta=0.5, mu_ceil=0.50",117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.26,20.45,27.84,3.16,2.82,2.36,2.1,0.0813,119.45,135.25,246.95,0.0,0.0,67.49,36737.43,0.0
stage3,budget_mu_0.25__eta_0.0,bright_stackoverflow_doc_level,Edge-RAG,v7,Budget mu_ceil=0.25,"mu_ceil=0.25, eta=0.0",117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.26,20.45,27.84,3.16,2.82,2.36,2.1,0.0813,121.54,135.78,258.26,0.0,0.0,67.49,36737.43,0.0
stage3,budget_mu_0.50__eta_0.0,bright_stackoverflow_doc_level,Edge-RAG,v7,Budget mu_ceil=0.50,"mu_ceil=0.5, eta=0.0",117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.27,20.45,27.84,3.16,2.86,2.36,2.1,0.0798,122.05,135.67,251.45,0.0,0.0,67.49,36737.43,0.0
stage3,budget_mu_0.75__eta_0.0,bright_stackoverflow_doc_level,Edge-RAG,v7,Budget mu_ceil=0.75,"mu_ceil=0.75, eta=0.0",117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.45,20.45,27.84,3.16,2.91,2.36,2.1,0.0794,121.48,136.93,254.01,0.0,0.0,67.49,36737.43,0.0
stage3,budget_mu_1.00__eta_0.0,bright_stackoverflow_doc_level,Edge-RAG,v7,Budget mu_ceil=1.00,"mu_ceil=1.0, eta=0.0",117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.43,20.45,27.84,3.16,2.86,2.36,2.1,0.0792,122.83,136.29,251.75,0.0,0.0,67.49,36737.43,0.0
stage3,sparsity_eps_0.000,bright_stackoverflow_doc_level,Edge-RAG,v7,Mass Floor eps=0.000,mass_floor=0.0,117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.27,20.45,27.84,3.16,2.86,2.36,2.1,0.0798,124.15,136.06,254.49,0.0,0.0,67.49,36737.43,0.0
stage3,sparsity_eps_0.001,bright_stackoverflow_doc_level,Edge-RAG,v7,Mass Floor eps=0.001,mass_floor=0.001,117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.26,20.45,27.88,3.16,2.82,2.36,2.12,0.0801,78.11,90.79,176.87,0.0,0.0,67.49,3246.61,0.0
stage3,sparsity_eps_0.005,bright_stackoverflow_doc_level,Edge-RAG,v7,Mass Floor eps=0.005,mass_floor=0.005,117,19.66,27.35,30.77,38.46,5.13,10.26,11.97,17.95,10.12,17.26,20.45,27.74,3.25,2.82,2.36,2.09,0.0824,70.55,78.01,138.88,0.0,0.0,67.49,12.32,0.0
stage3,sparsity_eps_0.010,bright_stackoverflow_doc_level,Edge-RAG,v7,Mass Floor eps=0.010,mass_floor=0.01,117,19.66,27.35,30.77,38.46,5.13,10.26,11.97,17.95,10.12,17.26,20.45,27.79,3.25,2.82,2.36,2.1,0.0828,69.2,77.58,138.87,0.0,0.0,67.49,0.0,0.0
stage3,sparsity_eps_0.020,bright_stackoverflow_doc_level,Edge-RAG,v7,Mass Floor eps=0.020,mass_floor=0.02,117,19.66,27.35,30.77,38.46,5.13,10.26,11.97,17.95,10.12,17.26,20.45,27.79,3.25,2.82,2.36,2.1,0.0828,68.65,77.2,138.79,0.0,0.0,67.49,0.0,0.0
stage3,sparsity_eps_0.050,bright_stackoverflow_doc_level,Edge-RAG,v7,Mass Floor eps=0.050,mass_floor=0.05,117,19.66,27.35,30.77,38.46,5.13,10.26,11.97,17.95,10.12,17.26,20.45,27.79,3.25,2.82,2.36,2.1,0.0828,70.0,76.98,138.63,0.0,0.0,67.49,0.0,0.0
stage3,alloc_normalized_cosine,bright_stackoverflow_doc_level,Edge-RAG,v7,Allocation: normalized_cosine,allocation=normalized_cosine,117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.27,20.45,27.84,3.16,2.86,2.36,2.1,0.0798,123.81,135.96,254.72,0.0,0.0,67.49,36737.43,0.0
stage3,alloc_softmax_1.0,bright_stackoverflow_doc_level,Edge-RAG,v7,Allocation: softmax_1.0,allocation=softmax_1.0,117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.27,20.45,27.84,3.16,2.86,2.36,2.1,0.0815,124.01,138.13,258.18,0.0,0.0,67.49,36737.43,0.0
stage3,alloc_softmax_0.1,bright_stackoverflow_doc_level,Edge-RAG,v7,Allocation: softmax_0.1,allocation=softmax_0.1,117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.26,20.45,27.85,3.16,2.82,2.36,2.12,0.0797,127.33,139.04,255.71,0.0,0.0,67.49,36737.43,0.0
stage3,alloc_uniform,bright_stackoverflow_doc_level,Edge-RAG,v7,Allocation: uniform,allocation=uniform,117,18.8,27.35,30.77,38.46,5.13,10.26,11.97,17.95,9.69,17.26,20.45,27.85,3.16,2.82,2.36,2.12,0.0805,121.43,133.53,249.66,0.0,0.0,67.49,36737.43,0.0
stage3,budget_eta_-0.5__mu_0.50,bright_robotics_doc_level,Edge-RAG,v7,Budget eta=-0.5 (mu=0.50),"eta=-0.5, mu_ceil=0.50",101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.66,18.83,23.62,1.49,1.44,1.62,1.45,0.045,141.72,180.5,457.26,0.0,0.0,86.98,49926.7,0.0
stage3,budget_eta_+0.0__mu_0.50,bright_robotics_doc_level,Edge-RAG,v7,Budget eta=+0.0 (mu=0.50),"eta=0.0, mu_ceil=0.50",101,14.85,23.76,29.7,37.62,7.92,8.91,13.86,16.83,9.35,12.74,18.83,23.62,1.49,1.49,1.62,1.45,0.0433,140.92,182.32,423.62,0.0,0.0,86.98,49926.7,0.0
